content,polarity
"Wajib dicoba buat pencinta menu babi. Lokasi tepat di seberang Paskal Hyper Square. Selain nasi bigul, nasi Bagor juga enak, bedanya ada ayam suwir dan potongan babinya digoreng. Sop bakut, selain potongan tulang dan daging yg empuk, ditaburi potongan kulit babi goreng, alias rambak mini. Sosis turutan yang paling saya suka, rasa rempahnya kuat, tapi pas.",positive
Buat penggemar yg no halal no halal atau yg bosen sama makanan halal. Bole niee ke siniii!! Makanan ny enak bngett bumbu ny mantabb,positive
"menemukan babi guling di daerah bandung lumayan mengobati untuk makan nasi babi guling dari pada harus ke bali, walaupun agak beda tapi so far masih enak, hanya saja jika kita telat kesana bisa keburu habis makanannya dan harus melalui antri yang panjang karena restorannya tidak terlalu besar.",positive
Ken - ken bigul di ruko Grand Eastern jalan :pasir-kaliki . Sate pork nya luar biasa . Juga makanan laun yang dari pork nya Tak ada dua di kota -bandung .,positive
"Makanannya enak, kalau kangen Bali, mampir ke Bigul dulu. Selesai makan yang berlemak lanjut minum infust water (kangen water). Suami happy, anak anak happy, aku juga happy deh.sedihnya jam 7.00 pagi belum buka, pernah datang jam 7an, pulang lagi deh dengan sedih hati.Sekarang untuk tamu-tamu dari luar kota, pesen dan tinggal ambil, mereka semua juga seneng banget.",positive
"Pesan bigul special, pork ribs, dan bakso gorengnya, mantab semua, hau chek!! U/ rejuvenate waternya kurang berasa lemonnya. Harga termasuk gak mahal, dan dikasih voucher juga u/ cobain resto kambing gulingnya. Sepertinya kokinya orang bali ya, tema dan makanannya western food.",positive
"Semua makananya serba babi dengan berbagai macam kombinasi dengan rasa yang enak, dengan minuman yang menyegarkan cocok until makan pagi Siang Dan malam dengan suasa ruangan ala kafe",positive
Spesialis restaurant ini yaitu babi. Dan rasanya memang enak sekali terutama sate samcam dan samcam goreng nya. Harganya memang cukup mahal tetapi worth karena rasanya memang lezat.,positive
"Restoran yang satu ini menyajikan menu serba babi, dan aku paling suka Nasi Bagornya. Nasi ini disajikan sama samcan goreng dan sate ba. Enak deh. IG: sharetheyumz",positive
"enak lumayan, tapi harganya mahal karena porsinya sedikit kecil. ada pilihan infused kangen water yang cukup untuk 4 orang",positive
"Bagi penggemar babi, rumah makan ini surganya. Sekarang menyediakan makan pagi. Pilihannya hanya beberapa tapi cukup unik.",positive
"Nasi goreng bacon enak sekali. Anak saya suka dengan baconnya. Porsi besar, bisa untuk 2anak. Sambalnya juga mantap",positive
Restoran ini menyajikan masakan bali yang sarat modifikasi sehingga terkesan disesuaikan dengan lidah konsumen yang nota bene bukan orang bali. Tiga photo yang saya lampirkan itu adalah makanan yang kami pesan.,positive
"Restoran ini menyediakan berbagai mavcam menu pork. Nasi Bagor (babi goreng) dan Bigul (babi guling) enak dengan harga perporsi 38 ribuan. Sop nya juga. Resto ini pork ribs nya rasanya lumayan, tapi agak overpriced.",positive
"Kenken Bigul Kitchen ini merupakan resto yg menjual makanan non halal pertama yg saya coba di kota kembang. Resto ini buka pada pukul 11 siang, namun ketika saya dtg pukul 10.30 antriannya sudah mengular.anda harus siap2 unt masuk daftar waiting list apabila dtg pada waktu2 primetime. Saya mencoba babi panggang & babi goreng serta ribs nya. Mungkin krn saya membawa. Lanjutan",positive
"Tempat yang sangat Recomended buat makan malam dengan pasangan, makanan sangat enak dan pemandangan kota bandung yang indah.excellence service dari para stafnya,, Tempat yang sangat pas buat ngerayain hari valentine nanti.",positive
"Untuk rasa makanan biasa2 saja, tapi tempat ini lumayan bagus karena berada di lantai 18 hotel The Trans Luxury jadi bisa makan sambil melihat pemandangan kota Bandung. Di sudut kiri terdapat lantai kaca yg bisa bikin gemetaran buat saya yg agak takut ketinggian karena lantai bawah bisa terlihat dari sini",positive
"Pengalaman indah yang tidak terlupakan karena pada saat makan disana kita disajikan dengan pemandangan yang bagus, dengan service yang sangat baik tentunya. Tempatnya sangat bagus, bersih, dan sesuai dengan namanya ""Luxury Hotel"". Makanan yang disajikan sangatlah enak, harganya sangat worth it dengan rasa makanannya, penyajian makanannya tentu sangat menarik. Bagi kalian yang senang makan & senang fotografi pasti sangat menyukai. Lanjutan",positive
"Restoran yang terletak di lantai 18 Trans Studio Hotel ini menawarkan pemandangan yang bagus pada saat sore hari, cocok untuk berfoto. Selain itu juga terdapat semacam balkon yang terbuat dari kaca tembus pandang yang seru untuk dijadikan spot foto. Suasana malam dihiasi lampu yang agak redup yang sangat cocok sekali untuk makan malam sambil menikmati suasana malam kota bandung dari. Lanjutan",positive
"Resto yg menyajikan pemandangan kota Bandung dari ketinggian hotel trans Bandung, malam hari view nya sangat bagus dengan kondisi kota Bandung yg sedang berangin kencang terasa kalo kita di luar ruangan tp fasilitas sangat baik jika kita tidak mau di luar bisa masuk ke dalam, makanan kwalitas penyajian cepat dan cukup baik",positive
"mau liat bandung dari atas? nah ini tempatnya walaupun harganya sedikit mahal, ya wajar secara di hotel berbintang . tempatnya fancy banget untuk foto-foto atau nongkrong bareng teman, atau mau meeting bareng klien juga ini tempat cocok",positive
View nya cakeepppp banget. Apalagi pas berdiri di atas atap kaca beuuuuuhh bikin panas dingiinnn dengkul lemesss,positive
"Sangat berterima kasih kepada hospitality semua teman di 18th Restaurant Trans Luxury Hotel. Momen wedding anniversay saya bersama istri jadi benar2 sempurna. Makanan enak,harga sangat terjangkau untuk kelas restaurant seperti ini,pelayanan yang sangat baik. Sekali lagi terima kasih",positive
"Saya dinner di The 18th Restaurant and Lounge pada Desember 2015 bersama suami saya. Lokasinya di lantai 18 (kayanya) Hotel TransLuxury Bandung. Tempatnya nyaman, berasa dinginnya, karena saya datang pas makan malam jd bisa liat pemandangan lampu2 di sekitar, dan ada DJ live performance dengan lagu2 cocok buat di lounge. Menu makanan juga beragam, rasanya jg lumayan enak dan harganya. Lanjutan",positive
"Sebelum kesini suami reservasi dulu karna berharap dpt tempat dng View indah outdoor . Pas datang kami sangat suka dengan pelayanan nya. Ramah dan cepat, menu nya juga beragam. Harga sesuai dengan kelasnya, rasa enak. penyajiannya berkelas pula, untuk foto2 disini juga keren, apalagi Skywalk nya. Bikin lutut lemes . Satu aja yg disayangkan karena saat itu kebetulan perayaan kecil. Lanjutan",positive
Kami menginap di hotel trans dan coba the 18th resto trans. Disana menawarkan makan siang dan malam dengan view kota bandung yg indah. Makanan yg ditawarkan kebanyakan westren food dan sedikit indonesia food. Untuk minum ada wine dan minuman keras lainnya. Kalau mau mencoba lebih indah pada malam hari dengan suasana remang2 yg romantis dengan pemandangan lampu2 yg indah. Siang. Lanjutan,positive
Sjak prtama kali dtng ksni untuk dinner saya merasa di hargai saat masuk ksni sya lgsung di sambut seorang hostess yg ramah dan pelayanan yg sangat baik apalagi di tempat ini ada makanan favorite saya yaitu wagyu steak dan sop buntut bakar yg bs membuat saya ketagihan.,positive
Lokasi di hotel trans studio di lantai 18. dari sini bisa lihat view kota bandung. citylight. dilengkapi dengan area pojok yang lantainya transparan. kita berdiri dengan lantai tembus pandang terlihat jalanan tepat di bawah kita. makanan enak. interior bagus. Hanya saja harganya mahal.,positive
"Dari mulai persiapan awal sampai hari H, sangat dibantu, para karyawan yang hadir sangat ramah dan informatif, suasananya hangat, dekorasinya memuaskan, makanannya lezat sekali, benar-benar malam yang memorable sekali, 18th Restaurant layak mendapatkan bintang 5",positive
"Tempatnya enjoy banget, romatis, pas banget buat yg pacaran. pelayananya bener2 memuaskan, apalagi waitersnya ramah2. Untuk makananya enak, worth it sama harganya. Kalo boleh kasih nilai. Makanan : 9 dari 10 Tempat : 10 dari 10 Thanks.",positive
"Excellent bagus banget resto nya. Makanannya enak. Service nya baik banget. View dr restorannya jg bagus. Ambiencenya jg mendukung banget. Worth trying. Gak akan pernah nemu penyesalan deh untuk datang kesini, thank u so kuch much much the 18th resto",positive
"tempatnya keren apalagi skywalk nya , makanannya enak, pelayanannya memuaskan. Rekomen banget buat dinner romantis bareng pasangan gak ada nyeselnya datang ketempat ini, ayoo guys yg ngaku hits dateng deh kesini",positive
Di the 18th restaurant kita akan dimanjakan dgn suasana yg nyaman serta pelayanan yg ramah dan makanan yg memiliki cita rasa tinggi,positive
"Tempat ini salah satu tempat favourite saya untuk ngeliat bandung di malam hari, dengan suasananya yang nyaman ditemani dengan makanan Dan minumannya serta pelayanannya yang ramah. City light yang bener-bener indah bisa terlihat Dari sini. Tempat yang recommended untuk menghabiskan waktj bersama pasangan, keluarga atau sahabat.",positive
"Pelayanannya mantap , ramah, murah senyum. Makanannya dari appetizer, main course, desert enak semua. Tempatnya nyaman, suasana, view & dekorasi cocok untuk dinner. Very recomended restaurant in Bandung .",positive
"Great View dari lantai 18 The Trans Luxury Hotel, Cocok untuk merayakan acara istimewa dengan orang-orang yang teristimewa. Makanan yang disajikan pun sangant enak mulai dari appetizer, main course dan dessert tidak ada yang mengecewakan . Pelayanan yang ramah semakin membuat tempat ini menyenangkan. Ada skywalk juga, buat saya yang takut ketinggian jadi pengalaman yang seru dan menengangkan ketika mencoba. Lanjutan",positive
"Perjalanan dari Jakarta tujuan ke Bandung untuk menikmati situasi malam hari di Kota Bandung. Sampai di Bandung tujuan utama langsung tertuju ke The 18th Restaurant & Lounge yang berlokasi di Lantai 18 Trans Hotel Bandung. First impression adalah tempat yanh romantis untuk bawa pasangan, crew restaurant tanpa dipanggil, langsung menghampiri dan mencarikan tempat untuk kami, setelah duduk kami dilayani oleh. Lanjutan",positive
"Pertama kesini itu ngerayain kelulusan adikku,,tempatnya itu loch,,keren banget.designnya juga unik, keren, cozy, nyaman, cocok betul untuk dinner breng keluarga, pasangan, saudara, n teman2, viewnya juga keren, makanannya juga enak2.harga sebanding dgn pelayanan nya, gk nyesel kesini.sangat2 RECOMMENDED.",positive
Tempat yg bagus dengan view kota Bandung dari ketinggian The Trans Luxury Hotel Bandung. Cocok untuk merayakan hari istimewa dengan sajian makanan yang mewah. Banyak opsi untuk memilih wine yg diinginkan. Cozy place. Nice atmosphere. Waiter yang ramah siap membantu kamu dengan baik. Saya dilayani oleh waiter yang bernama Agus,positive
"Nice and cozy place, tempatnya recommended banget buat dinner. Dateng sama pasangan dilayani sama mba Dela, dijelasin detail dan ramah banget. Menu nya variatif dan enak, pas dateng saya sama pasangan nyobain menu local dan foreign nya, keduanya sama2 enak Buat saran ajah, jangan dateng ke tempat ini, bisa - bisa malah bolak balik dateng, hehehehe. View nya luar. Lanjutan",positive
"Puas dgn servicenya, ramah! harga nya sebanding dgn service dan rasanya. view nya yg keren abis, cocok bt acara ngumpul brg temen dan keluarga! Pokoknya recommended bgt! Ga nyesel deh, pokoknya harus kesini lagi! Saya dilayani oleh feriyana yg super ramah dan baik, pokoknya buat temen2 the 18th ini recommened bgt!!!!!",positive
Disini kami memesan : - salmon - ikan bakar jimbaran - lumpia - tempura - burger - waku beef - mojito iced tea - thai tea - ice lemon tea Semua makanan disini mempunyai citarasa yg enak menurut saya.dan disajikan dengan amat menarik.dilayani dg ramah oleh mba Della.ditambah dg pemandangan yg indah sungguh tempat yg istimewa dan tidak boleh dilewatkan. Lanjutan,positive
Diner bareng temen2 di the 18th restaurant Seru bangetttt. Pelayanannya baik dan ramah dari ka isna dan memuaskan. Dan juga pemandangannya bagus bangettt.,positive
"Makan bareng sm anak2 dejava, mendadakan tp tetep happy. Dan makannya jg enak. Viewnya bagus, dan pelayanannya jg memuaskan dari teh isna",positive
"Romantic place for Dinner, nice food, good service, and the scenery is quite satisfy. Disini sangat cocok utk dinner romantis, bikin suprise atau sekedar kumpul bareng keluarga / teman, cz view nya sangat menarik pd malam hari. Utk pelayanan profesional, khususnya mas agus hhe",positive
dari dulu udah mau bgt coba kesini akhirnya sampe juga. Dari mulai reservasi sampe proses billing semuanya terlayani dengan sangat memuaskan. highly recommended place gak perlu jauhjauh ke lembang utk lihat citylight. thanks to Mas Agus for the best service we have had.,positive
"Suasana romantis, makanan steak ayam nya tidak over cook, ditmbah live acoustic semakin menambah hangt suasana",positive
"Tempatnya nyaman, tp harganya fantastis alias mahal. Tp worth it krn rasanya enak. letaknya di lantai 18 hotel trans luxury jd kita bisa menikmati keindahan kota bandung.",positive
"Restoran yang tertinggi yang saya tahu di kota Bandung. Terletak di lantai paling atas dari hotel dan menawarkan pemandangan menakjubkan dari kota Bandung (peringatan, restoran ini tidak cocok bagi anda yang takut ketinggian). Dengan harga yang pantas untuk restoran sekelas ini, saya memesan beberapa minuman dan makanan. Meski agak sedikit lama, tetapi pemandangan sekitar membuat saya lupa bahwa saya sedang. Lanjutan",positive
"Nasi goreng nya enak ,taste nya pas . Juice nyq juga fresh bgt . Chiken parmigiana nya enak. service yg baik , dan mungkin kami akan berkunjung kembali di lain waktu . Makasih mba dinda",positive
"Makanannya enak. Pelayanannya memuaskan bersama Mas Agus. Pemandangan malam hari pas hari ini gak ujan, indah banget.Agak kecewa, skywalk nya sdg dlm perbaikan.",positive
"Kalau menurut kami ini merupakan restauran recomended di bandung dari awal dateng pelayanannya bagus (good service) selain itu pemandangan disini juga kece banget,makanannya jg enak ga nyesel deh datang kesini",positive
"Suatu kebanggaan untuk saya bisa mengunjungi salah satu restaurant yg sedang hits Dan kini ramai diperbincangkan banyak orang dengan semua kemewahan tempat,presentasi makanan serta fantastic servicenya . Alhasil,ini kebanggaan yg pernah saya rasakan pada saat menghirup udara segar di tengah view yg luar biasa,juga tekstur Dan presentasi makanan yg disajikan. Saya appreciate sekali dengan service yg diberikan oleh waitress yg. Lanjutan",positive
"Pelayanannya memuaskan, rasa dari makanannya juga sesuai dengan harga nya. Mba Dela yang melayani kami juga sangat ramah luar biasa sekali mbaaaa delaaa",positive
"Tenkyu buat pelayanan yg menyenangkan selama kami berada disini oleh Mas Agus. dari mulai penerimaan kedatangan kami, pemesanan makanan, pada saat pesanan datang, sampai pada saat kami makan pun pelayannya sempat menanyakan tanggapan kami mengenai makanan yang dipesan seperti apa. sampai kami didatangi oleh chef nya. memang pelayanannya sesuai dengan pelayanan hotel nya yang berbintang 6. harga makanan nya memang. Lanjutan",positive
"Saya sangat puas atas pelayanan yang diberikan oleh restaurant ini baik atas pelayanan di lobby yang ramah serta ketika saya sampai di lantai 18, waitresses yg melayani saya dengan sangat sopan dan ramah mba isna. Makanan nya pun sebanding dengan harga dan layanan yang diberikan termasuk view Bandung yang sangat indah di malam hari. Bagi yang berkunjung ke Bandung, dan. Lanjutan",positive
